,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,age,sex,clustersByLoc,province,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess
122,PwCkHNSGYC,single,Other,college,18.9126268,-70.7447887,28.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Other,Delinquents,1-2,street,4,0,,
123,GzlHYKDUDf,concubine,Other,lessThanprimary,18.9165784,-70.7431051,57.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementPoor,poor,Other Hospital,Other,Roads,1-2,other,4,0,owned,
124,ktsKG5r26s,single,Other,someHighSchool,18.9126245,-70.7447883,24.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other Hospital,Other,Delinquents,1-2,street,4,0,,
125,1CHjRZV47R,single,Ama de casa,someHighSchool,18.9165784,-70.7431051,49.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementPoor,working,Other Hospital,Other,Delinquents,1-2,outside house,2,0,rented,
126,ayMxiipq1X,single,Agriculture,lessThanprimary,18.9131067,-70.74597929999999,80.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,working,Other Hospital,Other,Delinquents,1-2,street,4,0,,
127,hGe5uMZoaQ,single,Agriculture,lessThanprimary,18.9131067,-70.74597929999999,35.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,working,Other Hospital,Other,Delinquents,1-2,street,4,0,,
128,AHZvZSVQvW,concubine,Ama de casa,lessThanprimary,18.9032266,-70.7486271,52.0,female,1,San Pedro de Macoris,moreThan10,1AWeek,bottled,Y,cementPoor,poor,Other Hospital,Dentist,Roads,1-2,other,5,0,owned,
129,AHZvZSVQvW,concubine,Ama de casa,lessThanprimary,18.9032266,-70.7486271,52.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other Hospital,Dentist,Roads,1-2,outside house,3,1,owned,
130,W9hxvUnwvx,concubine,Ama de casa,highschool,18.9073989,-70.745723,34.0,female,1,San Pedro de Macoris,1-2,1AWeek,bottled,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1-2,outside house,4,0,,
131,BjiBL32dsu,single,Other,someCollege,18.9043715,-70.7460253,26.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,poor,Other Hospital,Dentist,Roads,1-2,street,11,1,owned,
132,MA4atykfE4,concubine,Ama de casa,primary,18.9073989,-70.745723,45.0,female,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementPoor,working,Other,Clinic,Roads,1-2,outside house,4,0,,
133,BoiuNZENGT,concubine,Estudiante,someHighSchool,18.9075366,-70.7489988,20.0,female,1,San Pedro de Macoris,3-4,everyday,tap,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1-2,outside house,6,1,owned,
134,sWEZNgUPSu,single,Other,lessThanprimary,18.9073989,-70.745723,68.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1-2,outside house,4,0,,
135,QZOxP4qP3h,single,Estudiante,highschool,18.906192800000003,-70.7497422,20.0,female,1,San Pedro de Macoris,lessThan1,1AWeek,bottled,Y,cementWorking,working,Clinic,Other Hospital,Roads,1-2,outside house,4,0,,
136,GxnMlw0OoY,married,Agriculture,someHighSchool,18.9489117,-70.68616949999998,47.0,male,1,San Pedro de Macoris,moreThan10,Never,tap,Y,cementWorking,poor,Other Hospital,Other Hospital,Water,1-2,outside house,4,0,owned,
137,s7GYrpHOuG,single,Other,college,18.9489117,-70.68616949999998,23.0,female,1,San Pedro de Macoris,moreThan10,Never,tap,Y,cementWorking,working,Other Hospital,Other,Water,1-2,outside house,10,0,rented,
138,Helxx37jFi,married,Other,lessThanprimary,18.9489117,-70.68616949999998,64.0,male,1,San Pedro de Macoris,moreThan10,Never,tap,Y,cementWorking,working,Other Hospital,Other,Water,1-2,outside house,8,0,owned,
139,FVoLps5S5B,married,Ama de casa,primary,18.9489117,-70.68616949999998,47.0,female,1,San Pedro de Macoris,5-10,Never,tap,Y,cementWorking,working,Clinic,Other,Water,1-2,outside house,2,0,owned,
140,dzkEclDkh9,single,Ama de casa,,18.909226921404628,-70.76076745062204,66.0,female,1,San Pedro de Macoris,5-10,1AWeek,tap,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1-2,other,3,0,owned,
141,dzkEclDkh9,single,Ama de casa,,18.909226921404628,-70.76076745062204,66.0,female,1,San Pedro de Macoris,moreThan10,1AWeek,bottled,Y,cementPoor,working,Other Hospital,Other,Roads,1-2,other,5,1,owned,
142,8b3ftiBQQR,concubine,Ninguna,lessThanprimary,18.90887886287543,-70.76028071350488,29.0,female,1,San Pedro de Macoris,lessThan1,1AWeek,bottled,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,Unknown,street,4,0,owned,
143,8V1XkLIt84,concubine,Ninguna,lessThanprimary,18.90887886287543,-70.76028071350488,26.0,female,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,4,5,owned,
144,fxMYP1aRV2,concubine,Other,lessThanprimary,18.909226669947525,-70.76066787361238,38.0,male,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,4,2,owned,
145,b7k7Vm2eBK,widow,Ama de casa,lessThanprimary,18.90822193121436,-70.75999807572994,2.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,other,1,1,owned,
146,O5vsH3PWuZ,single,Ama de casa,someHighSchool,18.912090600000006,-70.744425,46.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,1-2,street,4,0,,
147,bxiKicM91y,single,Estudiante,college,18.9122126,-70.74434620000002,25.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,,,Clinic,Other,Delinquents,1-2,street,4,0,,
148,TeRvOjWBy2,single,Other,lessThanprimary,18.9121564,-70.7443714,44.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1-2,street,4,0,,
149,nYh1tD65Th,single,Other,highschool,18.910517,-70.7476588,21.0,female,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Water,1-2,sidewalk,5,2,rented,
150,nYh1tD65Th,single,Other,highschool,18.910517,-70.7476588,21.0,female,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Water,0,other,5,2,rented,
151,Ie58XEUzKM,single,Other,highschool,18.9105155,-70.74766059999997,23.0,female,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other Hospital,Other,Water,1-2,sidewalk,5,2,rented,
152,Ie58XEUzKM,single,Other,highschool,18.9105155,-70.74766059999997,23.0,female,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Water,1-2,sidewalk,5,2,rented,
153,sGZ4Gjg7Dz,married,Other,lessThanprimary,18.9105921,-70.747598,48.0,male,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,8,1,rented,
154,sGZ4Gjg7Dz,married,Other,lessThanprimary,18.9105921,-70.747598,48.0,male,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,8,1,owned,
155,X8DXOpmRo3,single,Other,college,18.9104813,-70.7476639,27.0,female,1,San Pedro de Macoris,1-2,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,5,1,rented,
156,mG1XyWbAt1,married,Other,college,18.910573,-70.7476,42.0,male,1,San Pedro de Macoris,1-2,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,5,1,rented,
157,VJuSudfVtA,married,Other,highschool,18.9105737,-70.74759920000002,37.0,male,1,San Pedro de Macoris,1-2,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,5,1,rented,
158,5yeb4Ce10a,married,Ama de casa,college,18.9105729,-70.74758299999998,27.0,female,1,San Pedro de Macoris,1-2,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,5,1,rented,
159,DNIy9S2BHJ,single,Other,college,18.9105736,-70.7475964,46.0,female,1,San Pedro de Macoris,1-2,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,5,1,rented,
160,N52tmEkn61,single,Other,highschool,18.910579100000003,-70.7475964,35.0,female,1,San Pedro de Macoris,1-2,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Garbage,1-2,sidewalk,6,1,rented,
161,aEFDOaT4rI,single,Other,primary,18.9105182,-70.7476582,52.0,female,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Delinquents,1-2,street,5,2,owned,
162,aEFDOaT4rI,single,Other,primary,18.9105182,-70.7476582,52.0,female,1,San Pedro de Macoris,moreThan10,4-6AWeek,bottled,Y,cementWorking,working,Other,Other,Water,1-2,street,5,2,rented,
163,cbyEWNx4OY,concubine,Other,college,18.907978440411455,-70.73899110643094,28.0,male,1,San Pedro de Macoris,3-4,,,,,,Other,Other,Other,0,other,4,0,,
164,GPisAoDZkx,single,Other,someHighSchool,18.9149939,-70.7455016,39.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,poor,Clinic,Other,Other,1-2,street,4,0,,
165,NM8Wncl46b,single,Ama de casa,primary,18.913127,-70.7459807,46.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1-2,street,4,0,,
166,w1a4c1PGjC,single,Estudiante,someHighSchool,18.9136134,-70.74223620000002,38.0,male,1,San Pedro de Macoris,lessThan1,everyday,bottled,Y,cementWorking,,Other Hospital,Dentist,Other,1-2,outside house,4,0,rented,
167,pBglZ2gAlR,single,Other,someHighSchool,18.9136134,-70.74223620000002,49.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Delinquents,1-2,outside house,5,0,owned,
168,FgWJOwkwYy,married,Other,primary,18.9135943,-70.7421539,71.0,female,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Other Hospital,Dentist,Other,1-2,outside house,5,0,owned,
169,Bp7fiBKLVS,married,Other,lessThanprimary,18.913587,-70.7421193,84.0,male,1,San Pedro de Macoris,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Dentist,Other,1-2,outside house,3,0,owned,
170,8B9abDxLXH,married,Other,lessThanprimary,18.90686360189589,-70.76027300215397,22.0,female,1,San Pedro de Macoris,1-2,everyday,tap,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,other,5,2,owned,
171,rvEkuNmueR,single,Ama de casa,primary,18.90760728625479,-70.76008558279905,2.0,female,1,San Pedro de Macoris,1-2,1AMonth,tap,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1-2,other,3,1,rented,
172,bfl6L3UY7c,concubine,Agriculture,lessThanprimary,18.907613069767976,-70.76012665412459,2.0,female,1,San Pedro de Macoris,5-10,Never,tap,Y,cementPoor,poor,Other Hospital,Other Hospital,Water,1-2,other,3,0,owned,
173,Fw5iXAKh9l,single,Other,someHighSchool,18.90820391012253,-70.75989028445515,25.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,dirtWorking,working,Clinic,Dentist,Roads,Unknown,outside house,6,3,rented,
174,3kJBPRchH1,single,Ama de casa,lessThanprimary,18.90837925953689,-70.76001618064079,40.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementPoor,working,Other Hospital,Dentist,Roads,Unknown,outside house,2,0,owned,
175,Xx3gF1wX7c,concubine,Ama de casa,highschool,18.908603098261086,-70.75992012403044,29.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementPoor,working,Other Hospital,Dentist,Other,1-2,other,6,1,owned,
176,Xx3gF1wX7c,concubine,Ama de casa,highschool,18.908603098261086,-70.75992012403044,29.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,dirtWorking,working,Other Hospital,Dentist,Water,1-2,other,6,3,owned,
177,raIIwIKh21,concubine,Other,lessThanprimary,18.90863025562736,-70.75975156395765,32.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,dirtWorking,working,Clinic,Other Hospital,Roads,Unknown,street,6,0,owned,
178,XHbvC85I0S,concubine,Agriculture,lessThanprimary,18.90863025562736,-70.75975156395765,45.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,dirtWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,6,0,owned,
179,p3c3VQtLpm,single,Other,lessThanprimary,18.90872132500532,-70.76003545901808,31.0,male,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,dirtWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,6,2,owned,
180,1fIa06UdbP,single,Ama de casa,lessThanprimary,18.90872132500532,-70.76003545901808,32.0,female,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,dirtWorking,working,Other Hospital,Other,Roads,Unknown,street,6,2,owned,
181,5VPK3c1mYD,married,Other,college,18.907920193247442,-70.73904349395515,16.0,male,1,San Pedro de Macoris,1-2,,,,,,Other,Other,Other,0,other,4,0,,
182,19n2jZVxNZ,married,Other,lessThanprimary,18.949007,-70.6862614,51.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,4,0,owned,
183,L53juF76fd,married,Other,someHighSchool,18.9427157,-70.67840229999999,41.0,female,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,3,0,rented,
184,TJ9DKcCAAc,married,Other,highschool,18.9427959,-70.678321,45.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,poor,Other Hospital,Other,Water,1-2,outside house,5,0,owned,
185,nIbE6BaaGb,married,Ama de casa,highschool,18.9424279,-70.67841390000002,27.0,female,1,San Pedro de Macoris,1-2,1AWeek,bottled,Y,cementWorking,working,Clinic,Clinic,Water,1-2,outside house,4,1,rented,
186,iljWFsByp0,married,Ama de casa,lessThanprimary,18.9427959,-70.678321,47.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Clinic,Other Hospital,Water,1-2,outside house,5,0,owned,
187,rq3ubmHvbm,married,Ama de casa,primary,18.9427977,-70.6783175,34.0,female,1,San Pedro de Macoris,1-2,2-3AWeek,bottled,Y,cementPoor,poor,Clinic,Other,Water,1-2,outside house,2,1,rented,
188,NoaP0HmIqp,single,Other,primary,18.9427316,-70.67839359999998,37.0,female,1,San Pedro de Macoris,5-10,2-3AWeek,bottled,Y,cementPoor,poor,Other Hospital,Other,Water,1-2,outside house,6,0,rented,
189,SWmA2RFFBm,married,Other,highschool,18.942861800000006,-70.678623,63.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,7,1,owned,
190,5gvtbHDfrA,single,Estudiante,college,18.9428672,-70.6786292,22.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,poor,Other Hospital,Other,Delinquents,1-2,outside house,7,1,rented,
191,FbHgsri3Mu,single,Ama de casa,lessThanprimary,18.9429512,-70.67835440000002,29.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,2,0,owned,
192,Ei1bmape6k,single,Other,highschool,18.949007,-70.6862614,26.0,male,1,San Pedro de Macoris,5-10,2-3AWeek,tap,Y,cementWorking,poor,Clinic,Other,Other,1-2,outside house,4,0,rented,
193,Ei1bmape6k,single,Other,highschool,18.949007,-70.6862614,26.0,male,1,San Pedro de Macoris,lessThan1,2-3AWeek,tap,Y,cementPoor,poor,Clinic,Other Hospital,Water,1-2,outside house,5,0,rented,
194,77DpV92KT5,widow,Ama de casa,lessThanprimary,18.949007,-70.6862614,57.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementWorking,poor,Other,Other,Water,1-2,outside house,4,0,owned,
195,be4kYC4Qd4,single,Ama de casa,highschool,18.9125036,-70.72175179999998,30.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Dentist,Water,1-2,outside house,5,3,owned,
196,R2WYRZTVPG,single,Other,lessThanprimary,18.9125036,-70.72175179999998,47.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1-2,outside house,6,1,owned,
197,UUmTIjTyom,married,Estudiante,college,18.904313100000003,-70.7265433,27.0,female,1,San Pedro de Macoris,5-10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Dentist,Water,1-2,outside house,4,2,rented,
198,iaysjgkhMB,married,Other,highschool,18.9474453,-70.68655140000001,26.0,female,1,San Pedro de Macoris,1-2,2-3AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,3,1,rented,
199,Mg1PauIDlp,single,Ama de casa,highschool,18.902669590915465,-70.75816646224891,29.0,female,1,San Pedro de Macoris,lessThan1,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Dentist,Roads,1-2,other,5,2,rented,
200,oWFe01dkuD,single,Ninguna,primary,18.902669590915465,-70.75816646224891,2.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1-2,other,3,0,owned,
201,UH7X52hMXv,single,Ninguna,lessThanprimary,18.9474453,-70.68655140000001,65.0,male,1,San Pedro de Macoris,,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Clinic,Water,1-2,outside house,2,0,rented,
202,uGzuU2Ayqm,concubine,Ninguna,someHighSchool,18.902669590915465,-70.75816646224891,27.0,female,1,San Pedro de Macoris,1-2,2-3AWeek,bottled,Y,cementPoor,working,Clinic,Other Hospital,Roads,Unknown,other,5,1,rented,
203,SQeSkCK3Di,widow,Ama de casa,primary,18.9033523388383,-70.75809890410933,66.0,female,1,San Pedro de Macoris,1-2,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,other,2,0,rented,
204,SQeSkCK3Di,widow,Ama de casa,primary,18.9033523388383,-70.75809890410933,66.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,street,3,1,rented,
205,50kAZ630HC,married,Ama de casa,lessThanprimary,18.9427293,-70.6784255,72.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementPoor,working,Other Hospital,Clinic,Water,1-2,outside house,3,0,owned,
206,50kAZ630HC,married,Ama de casa,lessThanprimary,18.9427293,-70.6784255,72.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,1,0,owned,
207,Se8mXJxz18,married,Estudiante,someHighSchool,18.904282771999856,-70.75811943977209,20.0,female,1,San Pedro de Macoris,lessThan1,2-3AWeek,bottled,Y,cementPoor,working,Clinic,Other Hospital,Roads,Unknown,street,2,0,owned,
208,9bkLkr1vgC,single,Other,,18.90413906426998,-70.75828397653136,29.0,female,1,San Pedro de Macoris,1-2,2-3AWeek,tap,Y,dirtWorking,working,Other Hospital,Other Hospital,Roads,1-2,other,7,0,owned,
209,gPVXuJHwSV,married,Other,lessThanprimary,18.9427293,-70.6784255,88.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementPoor,working,Other Hospital,Other Hospital,Water,1-2,outside house,3,0,owned,
210,9GQDfQlklt,married,Agriculture,someHighSchool,18.9474453,-70.68655140000001,33.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementPoor,poor,Other Hospital,Other Hospital,Water,1-2,outside house,4,1,owned,
211,U3yHMdn3P5,single,Other,lessThanprimary,18.90413906426998,-70.75828397653136,29.0,male,1,San Pedro de Macoris,moreThan10,2-3AWeek,tap,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,0,other,3,1,owned,
212,8NpyCxSu86,single,Ama de casa,lessThanprimary,18.90413906426998,-70.75828397653136,29.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1-2,other,3,1,owned,
213,TJkNxbSwV2,married,Other,someHighSchool,18.942464,-70.6787233,21.0,female,1,San Pedro de Macoris,lessThan1,2-3AWeek,bottled,Y,cementWorking,poor,Other,Other,Water,1-2,outside house,3,1,rented,
214,QMrsDmCLTQ,single,Estudiante,highschool,18.9045717381117,-70.7579828147504,18.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Dentist,Roads,1-2,other,3,0,owned,
215,TZER03Yf49,concubine,Agriculture,someHighSchool,18.9045717381117,-70.7579828147504,38.0,male,1,San Pedro de Macoris,5-10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,other,3,0,owned,
216,VWt4cJqhU3,married,Ama de casa,lessThanprimary,18.9427293,-70.6784255,74.0,female,1,San Pedro de Macoris,moreThan10,2-3AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Water,1-2,outside house,2,0,owned,
217,qEmNFXBjnc,concubine,Comerciante,someHighSchool,18.904768042283976,-70.7579899393681,38.0,male,1,San Pedro de Macoris,3-4,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,other,1,0,owned,
218,S01sXg8bLj,single,Comerciante,someHighSchool,18.904767874645923,-70.75797166681919,29.0,male,1,San Pedro de Macoris,5-10,2-3AWeek,bottled,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1-2,other,1,0,rented,
