,objectId,marriageStatus,occupation,educationLevel,latitude,longitude,city,province,age,sex
7117,okHH3hEmNE,single,Comerciante,lessThanprimary,18.90350602103295,-70.76468406251702,Constanza,La Vega,49.0,male
7118,lBI8SXj433,single,Estudiante,someHighSchool,18.90353741126032,-70.76504842384786,Constanza,La Vega,20.0,female
7119,s4lFtQJYdL,free_union,Other,lessThanprimary,18.903538375179192,-70.76491221792135,Constanza,La Vega,53.0,female
7120,4DXoo6ewE5,free_union,Ama de casa,lessThanprimary,18.903538375179192,-70.76491221792135,Constanza,La Vega,21.0,female
7121,zZJWpH7n06,single,Ama de casa,lessThanprimary,18.904477830082072,-70.76559884025973,Constanza,La Vega,57.0,female
7122,CiDdIGefJy,widow,Other,lessThanprimary,18.904537581856275,-70.76545226394269,Constanza,La Vega,78.0,female
7123,xRUdgBI6Ie,married,Ama de casa,lessThanprimary,18.904322795587493,-70.76540197252362,Constanza,La Vega,26.0,female
7124,1PNpGEWmPv,free_union,Estudiante,someHighSchool,18.904230510833578,-70.76542686677608,Constanza,La Vega,16.0,female
7125,AQpAalPn0o,free_union,Other,lessThanprimary,18.904253267700685,-70.76541228226456,Constanza,La Vega,49.0,male
7126,RU1MEk9899,free_union,Agriculture,lessThanprimary,18.904255949909707,-70.76534933417173,Constanza,La Vega,64.0,male
7127,ddW3QLKkuZ,married,Other,lessThanprimary,18.9070566,-70.74119329999999,Constanza,La Vega,41.0,male
7128,HUp0NfuoKT,single,Other,lessThanprimary,18.904276192205867,-70.76524791314338,Constanza,La Vega,57.0,male
7129,iU6lzXDmhg,free_union,Agriculture,lessThanprimary,18.904277323762795,-70.76536559506391,,La Vega,35.0,male
7130,2krKqefA1T,single,Other,lessThanprimary,18.852784399999997,-70.6928709,Constanza,La Vega,36.0,female
7131,tN6LIizJl7,free_union,Other,lessThanprimary,18.864337300000003,-70.7077399,Constanza,La Vega,64.0,male
7132,ZJoTmdHKGu,single,Other,lessThanprimary,18.500283800000002,-69.25286659999999,San Pedro de Macoris,San Pedro de Macoris,61.0,male
7133,pJeEHOYSUS,free_union,Agriculture,lessThanprimary,18.904227937955287,-70.76578597915741,Constanza,La Vega,28.0,female
7134,WCsiLXTugf,free_union,Agriculture,lessThanprimary,18.904104488919398,-70.765651250324,Constanza,La Vega,59.0,male
7135,ExrVr3ba68,free_union,Ama de casa,lessThanprimary,18.90426118859919,-70.76565820730363,Constanza,La Vega,37.0,female
7136,LH0CmhbZfP,single,Other,lessThanprimary,18.500283800000002,-69.25286659999999,San Pedro de Macoris,San Pedro de Macoris,45.0,male
7137,BDkFrVgrKh,free_union,Estudiante,someHighSchool,18.90425611754777,-70.76571478515005,Constanza,La Vega,24.0,female
7138,szruRNZrdH,married,Estudiante,highschool,18.9060734,-70.7486271,Constanza,La Vega,23.0,female
7139,sn9xViqYPa,,Estudiante,primary,18.505249,-69.236162,San Pedro de Macoris,San Pedro de Macoris,9.0,male
7140,PJh3oBfeDy,single,Ama de casa,someHighSchool,18.9094727,-70.7471404,Constanza,La Vega,30.0,female
7141,ECStGkdRv9,free_union,Comerciante,lessThanprimary,18.90433167009684,-70.76553712638349,Constanza,La Vega,44.0,female
7142,mGVf74xQ2q,married,Ama de casa,lessThanprimary,18.9043343,-70.7655792,Constanza,La Vega,33.0,female
7143,XiDQBJc7CL,free_union,Other,someHighSchool,18.903842051531093,-70.76562719426191,Constanza,La Vega,25.0,male
7144,aJILJHFxPs,single,Agriculture,lessThanprimary,18.90387742316248,-70.7655199059013,Constanza,La Vega,61.0,male
7145,cJYMpPK8ze,single,Other,lessThanprimary,18.9036959130493,-70.76512922539445,Constanza,La Vega,57.0,male
7146,Lu0z2bzPYn,free_union,Other,lessThanprimary,18.9032132,-70.7648707,Constanza,La Vega,39.0,male
7147,p4B1epglcL,widow,Ama de casa,lessThanprimary,18.90386853834512,-70.76541496447358,Constanza,La Vega,39.0,female
7148,5iy1CxJkV8,married,Other,highschool,18.90359193554045,-70.76525235555205,Constanza,La Vega,26.0,female
7149,K8H4fp0zwM,widow,Ama de casa,lessThanprimary,18.9084847,-70.7478837,Constanza,La Vega,41.0,female
7150,CnzWIzYcbH,single,Other,lessThanprimary,18.903534351865673,-70.76523114933704,Constanza,La Vega,49.0,female
7151,hvvERptfs7,single,Estudiante,primary,18.903161899999997,-70.76506640000001,Constanza,La Vega,19.0,female
7152,hAXv4TwpPv,married,Ama de casa,lessThanprimary,18.915692347907537,-70.75463406993029,Constanza,La Vega,51.0,female
7153,69zbcx7kyA,single,Ama de casa,lessThanprimary,18.903381130675694,-70.76466486795877,Constanza,La Vega,71.0,female
7154,7ei6t1O3n2,widow,Ama de casa,lessThanprimary,18.903161899999997,-70.76506640000001,Constanza,La Vega,75.0,female
7155,Mw9zNoe6LT,single,Agriculture,lessThanprimary,18.9032413624403,-70.76367303735645,Constanza,La Vega,31.0,male
7156,TMzNMbTvR4,single,Other,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,52.0,male
7157,OMgohuKMLF,single,Ama de casa,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,67.0,female
7158,5G2bkjQXZQ,free_union,Ama de casa,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,26.0,female
7159,KCQbexodyO,,Other,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,5.0,male
7160,ExXOsipvZi,,Estudiante,highschool,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,16.0,female
7161,CiP7YJrJrA,single,Other,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,61.0,male
7162,KBZjMKvcZf,single,Ama de casa,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,61.0,female
7163,B4gGjonbyi,single,Ama de casa,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,52.0,female
7164,ndim9mmYZf,free_union,Other,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,57.0,female
7165,Ldo7AiLLtu,single,Other,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,62.0,male
7166,WGR3laIAnQ,free_union,Ama de casa,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,50.0,female
7167,w7pcQkZAxA,free_union,Other,lessThanprimary,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,42.0,male
7168,FSZnwOfFSG,single,Estudiante,highschool,18.567821300000002,-69.24262309999999,San Pedro de Macoris,San Pedro de Macoris,18.0,female
7169,Ch2c5p3xti,single,No trabaja,lessThanprimary,18.547113,-69.27237640000001,San Pedro de Macoris,San Pedro de Macoris,66.0,male
7170,qsMM41EbBz,widow,Ama de casa,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,59.0,female
7171,oYMKunjhRY,widow,Ama de casa,lessThanprimary,18.5465539,-69.2734706,San Pedro de Macoris,San Pedro de Macoris,25.0,female
7172,50YoIDRrs5,single,Ama de casa,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,69.0,female
7173,0CeDboddhb,single,Ama de casa,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,71.0,female
7174,6JdsvhbaF8,married,Other,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,68.0,male
7175,O385WiBaJg,single,No trabaja,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,79.0,male
7176,FwdGe2XYpG,single,Ama de casa,lessThanprimary,18.5465539,-69.2734706,San Pedro de Macoris,San Pedro de Macoris,73.0,female
7177,15zbWdj7z6,single,Ama de casa,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,42.0,female
7178,U4ogw9jVtg,single,Estudiante,primary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,14.0,female
7179,G26RtACKFi,single,Ama de casa,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,60.0,female
7180,CNEPOACZmA,single,Ama de casa,lessThanprimary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,46.0,female
7181,Ai5Wemux3i,,Other,,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,4.0,female
7182,3yiiEAsO3b,,Other,,18.559894399999997,-69.28900429999999,San Pedro de Macoris,San Pedro de Macoris,4.0,male
7183,exu7IlHDPE,,Estudiante,primary,18.546810699999998,-69.2734007,San Pedro de Macoris,San Pedro de Macoris,6.0,female
7184,XDOpGCCqb7,free_union,Ama de casa,lessThanprimary,18.5465539,-69.2734706,San Pedro de Macoris,San Pedro de Macoris,31.0,female
7185,X0OhmKIldU,widow,Ama de casa,primary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,66.0,female
7186,BOi5ypkiv0,free_union,Other,highschool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,37.0,female
7187,Li43kK51Ic,,Estudiante,highschool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,18.0,female
7188,bEcBrjopOa,free_union,Other,highschool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,33.0,female
7189,mZflyEs2Lh,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,18.0,male
7190,jJQ4D32Dfc,,Estudiante,primary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,14.0,male
7191,T0D2ZG6lmK,free_union,Other,someHighSchool,18.554182,-69.2909082,San Pedro de Macoris,San Pedro de Macoris,45.0,female
7192,G1tgbtBSx8,free_union,Other,someHighSchool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,25.0,female
7193,GbQ85wifmp,free_union,Other,someHighSchool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,25.0,female
7194,Kf3J2y5zFR,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,55.0,male
7195,olcjpuo8pt,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,60.0,male
7196,gRyDMxPZ5M,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,70.0,male
7197,3lscetIdqe,,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,36.0,male
7198,TYb6hPj3Zf,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,49.0,male
7199,lX7JpEIBgE,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,63.0,male
7200,9RRq55qhwO,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,30.0,female
7201,ZiStN3I3Xx,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,54.0,male
7202,sFk1lKFgyI,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,25.0,male
7203,wxtUmr1JlV,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,26.0,male
7204,8GaRpmeauW,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,26.0,male
7205,3pczzPhHq2,free_union,Ama de casa,lessThanprimary,18.91588711018813,-70.7412667194703,Constanza,La Vega,,female
7206,tRCBMdbX9v,free_union,Other,lessThanprimary,18.500283800000002,-69.25286659999999,San Pedro de Macoris,San Pedro de Macoris,62.0,male
7207,Jlsi6G9K2G,single,No trabaja,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,60.0,female
7208,PCv4v35Ee0,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,86.0,male
7209,6WgKzjf57J,free_union,Estudiante,highschool,18.5580293,-69.2909839,San Pedro de Macoris,San Pedro de Macoris,21.0,female
7210,HvJwZd4Z2T,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,33.0,male
7211,CCPg2SjVG3,free_union,Ama de casa,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,25.0,female
7212,HtlxWASaXB,free_union,Ama de casa,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,25.0,female
7213,F7U9c92BFg,free_union,Ama de casa,someHighSchool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,38.0,female
7214,C5TYCkCzHa,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,30.0,male
7215,7RPnGTPOpx,,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,7.0,female
7216,u1iuT0tSWW,free_union,Other,highschool,18.5580293,-69.2909839,San Pedro de Macoris,San Pedro de Macoris,35.0,male
7217,iiRWHw32kP,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,46.0,male
7218,Z7AtnTxXTJ,single,Ama de casa,highschool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,,female
7219,ldu2THrYCb,free_union,Other,someHighSchool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,28.0,male
7220,lrSPqJDN5Y,single,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,53.0,male
7221,5lkIoHZWUf,widow,Ama de casa,lessThanprimary,18.548424100000002,-69.2740061,San Pedro de Macoris,San Pedro de Macoris,61.0,female
7222,NTDApLTsNe,single,Ama de casa,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,61.0,female
7223,zHflw2CntS,free_union,Other,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,55.0,male
7224,gF9qSABHD9,free_union,Ama de casa,someHighSchool,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,47.0,female
7225,gEryZd6P9H,single,No trabaja,lessThanprimary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,22.0,male
7226,HoMZOJFCCc,,Estudiante,primary,18.5486102,-69.27370340000002,San Pedro de Macoris,San Pedro de Macoris,15.0,female
7228,CaW8AcWOMn,free_union,Other,lessThanprimary,18.4661884,-69.2892125,San Pedro de Macoris,San Pedro de Macoris,45.0,male
7229,tinIHXMcO5,free_union,Other,college,18.9076967,-70.70402270000001,Constanza,,38.0,female
7230,fEqGbHKlX9,free_union,Other,highschool,18.908727399999997,-70.70699640000001,Constanza,La Vega,23.0,female
7231,BCHI4AGJi9,free_union,Comerciante,college,18.9110679,-70.71554590000001,Constanza,La Vega,27.0,male
7232,iwiNdXSDhM,single,Other,highschool,18.9108653,-70.71034190000002,Constanza,La Vega,30.0,female
7233,kNUSy7dKlA,single,Other,someHighSchool,18.9076967,-70.70402270000001,Constanza,La Vega,39.0,female
7234,IaOGWajeeY,married,Other,highschool,18.910752,-70.7159176,Constanza,La Vega,46.0,female
7235,DgKpaRJvO1,single,Other,highschool,18.907896100000002,-70.7058813,Constanza,La Vega,18.0,female
7236,46W2unouFx,free_union,Other,someHighSchool,18.91283155886355,-70.69799101918069,Constanza,La Vega,34.0,female
7237,tWvx5L2ctJ,free_union,Ama de casa,lessThanprimary,18.9076967,-70.70402270000001,Constanza,La Vega,47.0,female
7238,O48aVcHEU5,widow,Ama de casa,primary,18.9111367,-70.7023819,Constanza,La Vega,68.0,female
7239,ZHdboxzIGK,free_union,Estudiante,someHighSchool,18.91356183217736,-70.69559957838679,Constanza,La Vega,23.0,female
7240,jaKcnctiYv,widow,Other,,18.91216016,-70.70267078,Constanza,La Vega,,male
7241,ozlWsoqiUU,single,Other,lessThanprimary,18.913550726155673,-70.69559019065527,Constanza,La Vega,59.0,female
7242,oAP2Pll8hd,married,Ama de casa,lessThanprimary,18.9100707,-70.706253,Constanza,La Vega,55.0,female
7243,GMOz7A2AKB,free_union,Other,someHighSchool,18.913550726155673,-70.69559019065527,Constanza,La Vega,,female
7244,w6bC9BFOkb,free_union,Ama de casa,lessThanprimary,18.91213107,-70.70265106,Constanza,La Vega,58.0,female
7245,NwGnt40aPr,free_union,Other,someHighSchool,18.907896100000002,-70.7058813,Constanza,La Vega,19.0,female
7246,QituCnmiXa,single,Ama de casa,lessThanprimary,18.9075436,-70.7092267,Constanza,La Vega,53.0,female
7247,kWwkkGV2oR,free_union,Other,lessThanprimary,18.913601436669854,-70.69557158283024,Constanza,La Vega,35.0,male
7248,DIJAd8b3fB,widow,Ama de casa,lessThanprimary,18.9100707,-70.706253,Constanza,La Vega,,female
7249,J1enY3jEbq,free_union,Ama de casa,someHighSchool,18.9100707,-70.706253,Constanza,La Vega,46.0,female
7250,dIduodU3q5,free_union,Ama de casa,lessThanprimary,18.9093558,-70.7029075,Constanza,La Vega,67.0,female
7251,Vb9v6ylxc3,free_union,Agriculture,lessThanprimary,18.91354423018071,-70.69574416621654,Constanza,La Vega,49.0,male
7252,Hy05XKS3nY,free_union,Other,lessThanprimary,18.9100707,-70.706253,Constanza,La Vega,36.0,female
7253,Sx0U3JVU65,married,Ama de casa,someHighSchool,18.907896100000002,-70.7058813,Constanza,La Vega,38.0,female
7254,t9j6BT4vgS,free_union,Agriculture,lessThanprimary,18.91354733148489,-70.6954523083481,Constanza,La Vega,38.0,male
7255,o3YIrKXWgL,single,Comerciante,someHighSchool,18.9076967,-70.70402270000001,Constanza,La Vega,38.0,female
7256,FHivzHEpPT,free_union,Ama de casa,lessThanprimary,18.914087209868164,-70.69459827623395,Constanza,La Vega,38.0,female
7257,tUSop6BYt9,free_union,Other,lessThanprimary,18.9076967,-70.70402270000001,Constanza,La Vega,43.0,female
7258,Zt9PrRQDsR,free_union,Ama de casa,lessThanprimary,18.9076967,-70.70402270000001,Constanza,La Vega,54.0,female
7259,ZsBqFpy04d,single,Ama de casa,lessThanprimary,18.9113009,-70.7110853,Constanza,La Vega,64.0,female
7260,GxHw75ifjT,free_union,Ama de casa,lessThanprimary,18.914323244261478,-70.69436299621192,Constanza,La Vega,37.0,female
7261,YNdDGd9qB0,single,Other,lessThanprimary,18.91464147,-70.69390853,Constanza,La Vega,61.0,male
7262,EQq1muJnNR,free_union,Agriculture,lessThanprimary,18.914395496266813,-70.69427121437221,Constanza,La Vega,32.0,male
7263,B8s4iELn0V,single,Estudiante,primary,18.899069100000002,-70.7397066,Constanza,La Vega,14.0,female
7264,luvkfCbp7X,free_union,Other,lessThanprimary,18.907896100000002,-70.7058813,Constanza,La Vega,78.0,male
7265,Pddq2hDNqi,free_union,Ama de casa,lessThanprimary,18.91122731,-70.7031838,Constanza,La Vega,59.0,female
7266,WoKMwwVepo,free_union,Ama de casa,lessThanprimary,18.90602352565052,-70.76206949546072,,La Vega,27.0,female
7267,dvwF29NKEd,free_union,Other,primary,18.905879063549364,-70.7620815654013,Constanza,La Vega,25.0,female
7268,K2tkCADg7g,free_union,Ama de casa,lessThanprimary,18.906106221173967,-70.76166158065121,Constanza,La Vega,30.0,female
7269,FnZsSRRobB,married,Agriculture,lessThanprimary,18.90674981756034,-70.76213789179059,Constanza,La Vega,79.0,male
7270,TX0qH2JPNv,free_union,Other,lessThanprimary,18.906917,-70.7622385,Constanza,La Vega,34.0,female
7271,zVnBh1VTFi,single,Other,lessThanprimary,18.906507957744324,-70.7604250498775,Constanza,La Vega,64.0,female
7272,3lZMmOpeLV,free_union,Other,lessThanprimary,18.90701888680695,-70.76059593913695,Constanza,La Vega,36.0,male
7273,4OgrhHSD4H,single,Other,lessThanprimary,18.90566003588472,-70.75914873638251,Constanza,La Vega,68.0,male
7274,GCrUHRr0di,married,Ama de casa,lessThanprimary,18.905384573171762,-70.76141277334723,Constanza,La Vega,25.0,female
7275,pC3z0EzqxL,single,Estudiante,someHighSchool,18.905409718881273,-70.7614436187509,Constanza,La Vega,20.0,male
7276,H4BzhO7glv,free_union,Other,lessThanprimary,18.904591142217537,-70.76109007007513,Constanza,La Vega,41.0,male
7277,ODO61DFtgD,free_union,Ama de casa,someHighSchool,18.904525176639577,-70.76108311309551,Constanza,La Vega,31.0,female
7278,Qfr4GQpQHl,single,Other,someHighSchool,18.905128464120352,-70.76094070456061,Constanza,La Vega,25.0,female
7279,3qDgnWx0uK,free_union,Other,lessThanprimary,18.90500986019048,-70.76080684556695,Constanza,La Vega,52.0,female
