objectId,yearsLivedinthecommunity,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,clinicAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess,stoveType
KtfvBRZZyl,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,dirtPoor,poor,Other,Other,Water,0,burned,2,0,owned,,
8hKQ09hOuj,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Other,Roads,1,other,2,0,owned,Y,
Z7qGZyajy0,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Unemployment,0,burned,5,0,owned,Y,
0rZ6ruBD0H,moreThan10,moreThan10,1AMonth,bottled,,Y,cementWorking,working,Other,Other,Water,0,other,3,1,rented,Y,
KxY9cRpqMp,moreThan10,moreThan10,1AMonth,bottled,,Y,dirtPoor,poor,Other,Other,Roads,0,other,3,0,owned,Y,
bu6xTf3lJJ,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Al Musa Hospital,Other,Garbage,0,burned,4,0,owned,Y,
VHk77HwNxj,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Other,Roads,1,other,3,0,owned,Y,
QcB6QZkuP3,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Other,Other,1,other,1,0,owned,Y,
mC0jVc0Uh2,moreThan10,moreThan10,1AWeek,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,other,3,0,owned,,
dyLJKVdStp,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Al Musa Hospital,Water,0,burned,4,0,owned,Y,
sQBSjVzUmM,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Other,Roads,1,other,4,1,owned,Y,
OBUXqlJzjk,moreThan10,moreThan10,1AMonth,bottled,,Y,dirtPoor,poor,Other,Other,Water,0,other,4,2,owned,Y,
OBUXqlJzjk,moreThan10,moreThan10,1AMonth,bottled,,Y,dirtPoor,poor,Other,Other,Water,0,other,4,2,owned,Y,
n4FAhWfbQg,moreThan10,moreThan10,1AMonth,bottled,,Y,cementWorking,working,Other,Other,Water,0,other,4,2,owned,Y,
EsWFqAGJpw,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Health,0,burned,6,0,owned,,
r68ubkbpSC,moreThan10,moreThan10,1AWeek,bottled,,Y,cementWorking,working,Other,Other,Water,0,other,4,0,rented,Y,
39O4hQRJUw,1_2,1_2,2-3AWeek,bottled,N,Y,cementWorking,working,Ramon Santana Hospital,Other,Other,0,other,4,1,owned,N,
C8uJcWe0oR,moreThan10,5_10,1AMonth,bottled,,Y,cementWorking,working,Other,Other,Water,0,other,4,0,owned,Y,
xwEUtHaYzR,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Other,Roads,0,other,4,1,owned,N,
v2jX8JEZ0E,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Other,Roads,0,other,2,0,owned,Y,
EF86jBGC3k,moreThan10,moreThan10,everyday,bottled,Y,N,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Other,1,outside house,5,1,owned,,
ZnXC0lGtKi,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,1,outside house,3,1,owned,N,
ZCkliwVTm1,moreThan10,moreThan10,everyday,bottled,Y,Y,dirtPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,1,street,1,0,owned,N,
6BFBbmrQh1,5_10,5_10,everyday,bottled,N,Y,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,1,street,1,0,owned,N,
GuinBKB27W,moreThan10,5_10,everyday,bottled,N,Y,dirtPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,1,other,6,0,owned,N,
PANXR73vVl,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Al Musa Hospital,Ramon Santana Hospital,Garbage,1,other,1,0,owned,,
yBH6bNZjsw,moreThan10,moreThan10,everyday,bottled,Y,Y,dirtPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,1,street,1,0,owned,,
vcZLs2lan3,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,1,street,1,0,owned,Y,
ohMTYA1VU9,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,0,burned,4,1,owned,Y,
ohMTYA1VU9,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,0,burned,4,1,owned,Y,
eAcLSteSZE,moreThan10,moreThan10,2-3AWeek,bottled,N,Y,cementWorking,working,Al Musa Hospital,Other,Lighting,0,burned,8,1,owned,N,
GE4j1hjOyo,5_10,3_4,2-3AWeek,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,0,burned,4,0,owned,,
DL7KqO2pZa,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Other,Unemployment,0,burned,5,1,owned,Y,
JXjtYu2DOH,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,poor,Ramon Santana Hospital,Other,Other,0,burned,2,0,owned,,
qYzPNJ1W3D,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Health,0,burned,5,1,owned,,
yF0k79lvp4,3_4,lessThan1,2-3AWeek,bottled,,Y,cementPoor,poor,Other,Other,Roads,0,burned,5,1,rented,Y,
cmKoQnYQZ2,5_10,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Other,Other,Roads,0,other,4,0,owned,Y,
3yekFllaUM,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Ramon Santana Hospital,Lighting,0,burned,4,0,owned,,
OOwCAJGlr4,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,poor,Other,Other,Water,0,burned,3,0,owned,Y,
tXnW37X9zr,moreThan10,moreThan10,2-3AWeek,bottled,N,Y,cementWorking,working,Other,Other,Other,0,other,4,0,owned,N,
i2NoE0uh6M,moreThan10,lessThan1,1AWeek,bottled,,Y,cementWorking,working,Other,Other,Water,0,burned,1,0,owned,Y,
NJiYvcs3Xt,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Al Musa Hospital,Other,Health,0,burned,1,0,owned,Y,
f2eZLqOMx2,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Other,Roads,0,other,2,0,owned,Y,
5rtP0RjH9V,5_10,lessThan1,Never,bottled,N,Y,dirtPoor,poor,Other,Other,Water,0,other,4,0,owned,N,
EEKgZQ9AUu,moreThan10,1_2,everyday,bottled,Y,Y,cementPoor,poor,Other,Other,Roads,0,burned,6,1,owned,,
lLa5TvtRug,moreThan10,moreThan10,everyday,bottled,N,Y,cementPoor,working,Other,Other,Roads,0,burned,7,0,owned,N,
0WDt6i6yO2,lessThan1,lessThan1,everyday,bottled,N,Y,cementWorking,working,Other,Other,Roads,0,burned,3,1,owned,N,
IOP3yUAkCG,moreThan10,1_2,Never,bottled,,Y,cementWorking,working,Other,Ramon Santana Hospital,Water,0,burned,2,0,owned,Y,
l1wRNY9Dgu,5_10,3_4,everyday,bottled,N,Y,cementPoor,working,Other,Other,Roads,0,burned,3,1,owned,N,
iOLwslH26f,moreThan10,moreThan10,Never,bottled,N,Y,cementWorking,working,Other,Ramon Santana Hospital,Water,0,burned,4,1,owned,N,
w6QTSbrEtb,1_2,1_2,everyday,bottled,N,Y,dirtPoor,poor,Other,Other,Roads,0,burned,2,0,owned,N,
KLbW1Egdlg,moreThan10,lessThan1,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Water,0,burned,1,0,rented,,
jNhvUhSl6y,moreThan10,moreThan10,1AWeek,bottled,N,,cementWorking,working,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,burned,3,1,owned,N,
jNhvUhSl6y,moreThan10,moreThan10,1AWeek,bottled,N,,cementWorking,working,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,burned,3,1,owned,N,
jNhvUhSl6y,moreThan10,moreThan10,1AWeek,bottled,N,,cementWorking,working,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,burned,3,1,owned,N,
0L6RP6qDrd,moreThan10,moreThan10,everyday,bottled,Y,Y,dirtPoor,poor,Other,Other,Roads,0,burned,3,0,owned,,
RR9Wh1pnOx,moreThan10,1_2,Never,bottled,N,Y,cementPoor,poor,Other,Ramon Santana Hospital,Water,0,burned,7,2,owned,N,
kL99wGZOUr,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,working,Other,Al Musa Hospital,Health,0,burned,3,1,owned,Y,
HSSWF4o0Zz,1_2,1_2,Never,bottled,N,Y,cementPoor,poor,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,burned,4,1,owned,N,
VEF59VWg47,lessThan1,lessThan1,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Ramon Santana Hospital,Garbage,0,burned,4,0,owned,,
bjL1K0Kwxv,5_10,1_2,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,burned,4,2,owned,Y,
wBE9JGd9oh,5_10,1_2,2-3AWeek,bottled,N,Y,dirtPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Health,0,burned,5,0,owned,N,
3tn2Z1kLny,1_2,1_2,Never,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Other,Water,0,burned,2,0,owned,Y,
AQWgeru7Se,moreThan10,5_10,1AWeek,bottled,Y,Y,dirtWorking,poor,Other,Other,Water,0,burned,3,2,owned,N,
N6uGwO1q33,lessThan1,lessThan1,2-3AWeek,bottled,,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Health,0,burned,3,0,owned,Y,
kxU9TsAhGo,moreThan10,5_10,2-3AWeek,bottled,N,Y,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Water,0,burned,3,1,owned,N,
WmdnDNFoRZ,lessThan1,lessThan1,everyday,bottled,N,Y,cementWorking,,Ramon Santana Hospital,Other,Roads,0,burned,3,1,rented,N,
MdbVQgcoSo,5_10,5_10,4-6AWeek,bottled,Y,Y,cementPoor,poor,Ramon Santana Hospital,Al Musa Hospital,Garbage,0,burned,2,0,owned,,
Kzo9hP7YGM,1_2,1_2,2-3AWeek,bottled,Y,Y,cementPoor,working,Al Musa Hospital,Other,Lighting,0,burned,3,0,owned,,
6ANPTr05S5,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Health,0,burned,1,0,owned,,
yGiG2QugSz,lessThan1,lessThan1,1AWeek,bottled,N,Y,cementPoor,working,Ramon Santana Hospital,Ramon Santana Hospital,Water,0,burned,3,0,owned,N,
cG9a5nkrVS,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementPoor,poor,Ramon Santana Hospital,Al Musa Hospital,Garbage,0,burned,6,2,owned,,
LCJDrfs7Kv,moreThan10,5_10,everyday,bottled,Y,Y,cementPoor,poor,Ramon Santana Hospital,Al Musa Hospital,Garbage,0,burned,5,2,owned,,
HykdOrsg0K,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Roads,0,burned,7,1,owned,Y,
UAFN6e1dAB,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Roads,0,burned,4,0,owned,Y,
KwuzPhEfFV,moreThan10,moreThan10,4-6AWeek,bottled,N,Y,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Garbage,0,burned,2,0,owned,N,
uva2oh2Mnn,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Roads,0,other,3,1,owned,Y,
u8Sl4YqXOJ,moreThan10,moreThan10,everyday,bottled,N,Y,dirtPoor,poor,Other,Other,Roads,0,other,3,1,,N,
8cCV152ZoA,moreThan10,moreThan10,everyday,bottled,N,Y,cementWorking,working,Other,Other,Roads,0,other,2,1,owned,Y,
cgYpjs1kCR,5_10,moreThan10,everyday,bottled,,Y,dirtPoor,working,Other,Other,Garbage,0,other,2,1,owned,Y,
z4eZS0Mzsa,3_4,3_4,everyday,,,Y,cementWorking,,Other,Other,Other,0,other,1,0,owned,Y,
qakAsHMdAR,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,other,5,1,owned,Y,
MWy4DCSt1L,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,other,4,0,owned,Y,
F8Bm64nOcE,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Health,0,burned,1,0,owned,,
HFqyFmBgfk,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Ramon Santana Hospital,Other,Roads,0,other,5,0,owned,,
y3TMAmrZA8,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Unemployment,0,burned,3,0,owned,,
Eb4L487SuK,moreThan10,moreThan10,everyday,tap,N,Y,cementPoor,poor,Other,Other,Garbage,0,other,1,0,owned,N,
CEz9KmhrrZ,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Al Musa Hospital,Other,Garbage,0,burned,2,0,owned,Y,
CEz9KmhrrZ,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Al Musa Hospital,Other,Garbage,0,burned,2,0,owned,Y,
EKDRQJY4XX,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,working,Other,Al Musa Hospital,Garbage,0,burned,4,0,owned,Y,
kKXG5blBdo,3_4,1_2,everyday,bottled,,Y,cementWorking,working,Clinic,Other,Other,0,other,4,0,owned,Y,
E6x6e9nHcT,5_10,5_10,everyday,bottled,,Y,cementWorking,working,Clinic,Other,Roads,0,other,3,1,owned,Y,
lRpghjBP4c,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,working,Other,Al Musa Hospital,Health,0,burned,2,0,owned,Y,
tDn3IIJTar,moreThan10,moreThan10,everyday,bottled,,Y,dirtPoor,poor,Other,Other,Other,0,other,5,0,owned,Y,
I4O68A4zhE,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Roads,0,burned,7,1,owned,Y,
YtRYild1hn,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Other,Garbage,0,other,5,0,owned,Y,
muRvE6U5re,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,other,3,0,owned,Y,
EDxgsrpBKs,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Garbage,0,other,3,0,rented,Y,
rcYCqzvGbC,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Garbage,0,burned,5,0,owned,Y,
VpaqjGlprz,moreThan10,moreThan10,2-3AWeek,,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,1,sidewalk,4,0,owned,,
4EyxJdjlws,1_2,1_2,4-6AWeek,bottled,,Y,cementWorking,working,Other,Ramon Santana Hospital,Garbage,0,burned,5,2,owned,Y,
QndUDFsX6L,moreThan10,5_10,everyday,bottled,Y,Y,cementPoor,poor,Other,Ramon Santana Hospital,Garbage,0,burned,1,0,owned,,
zoPFrWBNyl,moreThan10,5_10,everyday,bottled,Y,Y,cementPoor,poor,Other,Ramon Santana Hospital,Garbage,0,burned,4,2,owned,Y,
zoPFrWBNyl,moreThan10,5_10,everyday,bottled,Y,Y,cementPoor,poor,Other,Ramon Santana Hospital,Garbage,0,burned,4,2,owned,Y,
mEUg8SpyZA,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,other,1,0,owned,Y,
zNOHiPxJcv,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Garbage,0,other,5,0,owned,Y,
zNOHiPxJcv,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Garbage,0,other,5,0,owned,Y,
R0ukfdX5Xn,moreThan10,lessThan1,everyday,bottled,,Y,cementWorking,working,Other,Other,Other,0,other,3,1,owned,Y,
Bj8iEp5SB2,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Roads,0,burned,1,0,owned,Y,
v1P6AdaGXM,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Al Musa Hospital,Other,Roads,0,other,2,0,owned,Y,
LnnPksKLZL,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,other,3,0,owned,Y,
vKGECqsmBG,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,other,4,0,owned,Y,
kjQiCJCxy2,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Garbage,0,other,3,1,owned,Y,
HA5NzG6cAE,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Roads,0,other,1,0,owned,Y,
trguqjeu1b,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,burned,1,0,owned,Y,
FoVtmnigIh,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,poor,Other,Other,Garbage,0,burned,6,0,owned,Y,
zswTySE5pv,moreThan10,lessThan1,everyday,bottled,,N,cementWorking,working,Other,Other,Unemployment,0,other,2,1,rented,Y,
O0Zz9B2aQb,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,other,3,0,owned,Y,
rWVYGF8pnA,moreThan10,5_10,everyday,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,burned,4,0,owned,Y,
U8XiNB5NSl,lessThan1,lessThan1,everyday,bottled,,Y,cementPoor,working,Other,Other,Other,0,burned,6,1,owned,Y,
P6Zz1QUOUg,moreThan10,moreThan10,Never,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Health,0,burned,7,1,rented,Y,
65ZLWxc121,moreThan10,moreThan10,everyday,bottled,,Y,cementPoor,working,Other,Other,Garbage,0,burned,7,0,owned,Y,
SQ7gBSzgiE,moreThan10,5_10,2-3AWeek,bottled,,,cementWorking,working,Other,Other,Health,0,burned,5,2,owned,Y,
B2l5zEYmfK,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Other,0,other,4,0,owned,Y,
XLrBO4SEZa,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Al Musa Hospital,Other,Other,0,other,8,2,owned,Y,
IFkKkYba8o,moreThan10,lessThan1,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Unemployment,0,burned,1,0,owned,,
z76u6icgq0,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Roads,0,burned,2,0,owned,Y,
6Y00hhnicA,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,poor,Ramon Santana Hospital,Ramon Santana Hospital,Unemployment,0,burned,3,0,owned,,
49pwbJDAeP,3_4,3_4,4-6AWeek,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,burned,3,1,owned,Y,
sGpptHNfDv,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Roads,0,burned,8,2,owned,Y,
KWq2v0qD1j,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Other,Unemployment,0,other,1,0,rented,Y,
oGtYix4Dos,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Ramon Santana Hospital,Garbage,0,burned,5,2,owned,Y,
tAhJbpud7E,moreThan10,moreThan10,4-6AWeek,bottled,,Y,cementWorking,poor,Other,Other,Garbage,0,other,3,1,owned,Y,
A23QMf2dHa,5_10,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other,Other,Health,0,burned,2,0,rented,Y,
6MIamdTSAt,3_4,3_4,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Ramon Santana Hospital,Health,0,burned,3,0,owned,,
HSs9xQ5WEl,5_10,1_2,2-3AWeek,bottled,,Y,cementWorking,working,Other,Ramon Santana Hospital,Garbage,0,burned,2,0,owned,Y,
s40CEGEJkb,moreThan10,moreThan10,everyday,bottled,,Y,dirtWorking,poor,Other,Other,Garbage,0,other,8,0,owned,Y,
QP9wt5WuNn,moreThan10,moreThan10,everyday,bottled,,Y,dirtPoor,poor,Other,Other,Garbage,0,other,3,0,owned,Y,
tSDjwhF2W4,moreThan10,moreThan10,everyday,bottled,N,Y,cementWorking,working,Other,Other,Roads,0,burned,1,0,rented,N,
ASMFH5BUB9,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Al Musa Hospital,Garbage,0,burned,11,3,owned,Y,
Q8nsUoxoTf,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,burned,10,3,owned,,
wfGjyNqNtK,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,working,Other,Al Musa Hospital,Garbage,0,burned,5,0,owned,Y,
m6AwCMGCAe,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,poor,Al Musa Hospital,Al Musa Hospital,Garbage,0,burned,4,0,owned,Y,
UEO0KLUpkt,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,poor,Al Musa Hospital,Ramon Santana Hospital,Garbage,0,burned,4,0,owned,Y,
vaR9miCarv,moreThan10,moreThan10,everyday,bottled,,Y,cementWorking,poor,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,6,1,owned,Y,
opmkJIdZku,1_2,lessThan1,everyday,bottled,,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,4,2,owned,Y,
lO402FGiHi,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Ramon Santana Hospital,Ramon Santana Hospital,Garbage,0,burned,2,0,owned,Y,
9QGPPyK3XD,5_10,5_10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other,Al Musa Hospital,Health,0,burned,1,0,owned,,
KyBihbWAqH,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Other,Health,0,burned,4,0,owned,Y,
fAgas6WlJW,moreThan10,moreThan10,2-3AWeek,bottled,,Y,cementWorking,working,Other,Ramon Santana Hospital,Garbage,0,burned,5,0,owned,Y,
ACVVIiySuh,5_10,5_10,4-6AWeek,bottled,,Y,cementWorking,working,Other,Other,Garbage,0,burned,4,1,owned,Y,
MnFPL5PfBo,5_10,5_10,2-3AWeek,bottled,,N,,working,Other,Other,Water,1,other,3,1,owned,Y,
p2YDtV2bKn,lessThan1,lessThan1,2-3AWeek,tap,,Y,dirtPoor,poor,Other,Other Hospital,Other,15,outside house,5,3,owned,Y,
xkK3UD3kjy,5_10,3_4,2-3AWeek,bottled,,Y,cementWorking,working,Clinic,Other Hospital,Other,1,outside house,1,1,rented,Y,
ip36JQzkID,moreThan10,lessThan1,2-3AWeek,tap,N,Y,dirtPoor,working,Other,Other Hospital,Other,1,other,4,1,owned,N,
EZ9oKHLtXv,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,poor,Other,Other Hospital,Other,1,other,5,0,owned,Y,
EZ9oKHLtXv,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,poor,Other,Other Hospital,Other,1,other,5,0,owned,Y,
EZ9oKHLtXv,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,poor,Other,Other Hospital,Other,1,other,5,0,owned,Y,
EZ9oKHLtXv,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,poor,Other,Other Hospital,Other,1,other,5,0,owned,Y,
EZ9oKHLtXv,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,poor,Other,Other Hospital,Other,1,other,5,0,owned,Y,
EZ9oKHLtXv,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementWorking,poor,Other,Other Hospital,Other,1,other,5,0,owned,Y,
cXr4CcGmYG,moreThan10,moreThan10,2-3AWeek,tap,,Y,cementPoor,poor,Other Hospital,Other,Water,1,outside house,5,1,owned,Y,
U1hCGk947d,5_10,1_2,2-3AWeek,tap,,Y,dirtPoor,poor,Other Hospital,Other Hospital,Other,1,outside house,6,3,owned,Y,
PQiZAuCwN7,moreThan10,moreThan10,2-3AWeek,bottled,N,Y,cementWorking,poor,Other Hospital,Other Hospital,Other,1,other,2,0,owned,N,
WaFMcVandR,3_4,3_4,2-3AWeek,tap,,N,cementWorking,working,Other Hospital,Other Hospital,Roads,1,other,5,1,rented,Y,
uPYhFL10rA,moreThan10,3_4,2-3AWeek,tap,N,N,cementPoor,poor,Other Hospital,Other Hospital,Roads,1,other,3,1,owned,N,
5Tms3hzHNk,moreThan10,5_10,1AWeek,tap,Y,N,cementPoor,working,Other Hospital,Clinic,Roads,1,street,2,0,owned,,
5Tms3hzHNk,moreThan10,5_10,1AWeek,tap,Y,N,cementPoor,working,Other Hospital,Clinic,Roads,1,street,2,0,owned,,
15wmEqA6Km,moreThan10,moreThan10,2-3AWeek,tap,N,Y,dirtWorking,poor,Clinic,Other Hospital,Roads,1,street,3,0,owned,N,
584HTKY2TP,moreThan10,1_2,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,3,0,owned,,
584HTKY2TP,moreThan10,1_2,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Other,1,street,3,0,owned,,
2NpRJ0Zl43,lessThan1,lessThan1,2-3AWeek,bottled,Y,,dirtPoor,working,Other Hospital,Other Hospital,Other,1,street,2,0,owned,,
2NpRJ0Zl43,lessThan1,lessThan1,2-3AWeek,bottled,Y,,dirtPoor,working,Other Hospital,Other Hospital,Other,1,street,2,0,owned,,
mG4QVkTBf1,moreThan10,moreThan10,2-3AWeek,tap,,Y,dirtPoor,working,Other Hospital,Other,Other,1,street,3,0,owned,Y,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
BFrfCrSPw9,3_4,3_4,2-3AWeek,bottled,Y,,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,1,street,3,0,owned,,
