,objectId,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess
5596,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5597,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5598,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5599,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5600,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5601,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5602,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5603,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5604,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5605,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5606,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5607,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5608,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5609,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5610,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5611,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5612,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5613,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5614,YnnoJhnn7m,moreThan10,everyday,bottled,,cementWorking,,Clinic,Other Hospital,Other,1-2,other,7,1,owned,Y
5615,ERhqm1FFOh,moreThan10,everyday,bottled,,cementWorking,working,Other Hospital,Other Hospital,Other,1-2,other,1,0,owned,Y
5616,ERhqm1FFOh,moreThan10,everyday,bottled,,cementWorking,working,Other Hospital,Other Hospital,Other,1-2,other,1,0,owned,Y
5617,pGRxUFACm1,lessThan1,everyday,bottled,,cementPoor,working,Other Hospital,Clinic,Other,1-2,other,2,0,rented,Y
5618,fOssPFgRxS,lessThan1,everyday,bottled,,cementWorking,working,Other Hospital,Clinic,Roads,1-2,other,1,0,rented,Y
5619,5S4OnEE7rr,moreThan10,everyday,bottled,,cementWorking,poor,Other Hospital,Other Hospital,Water,1-2,outside house,3,0,owned,Y
5620,0rgLtmkMnx,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Other,1-2,outside house,4,1,rented,Y
5621,NSaD7DY2N9,5-10,everyday,bottled,Y,cementWorking,working,Clinic,Other,Other,1-2,street,6,0,owned,
5622,gMAjKEP8RM,5-10,everyday,tap,,cementWorking,working,Other,Other Hospital,Other,1-2,outside house,4,0,owned,Y
5623,oyWe4ZQKbs,moreThan10,everyday,bottled,,cementWorking,working,Clinic,Other,Water,1-2,street,2,0,owned,Y
5624,14OEwmlGnu,moreThan10,everyday,tap,N,cementWorking,working,Clinic,Other,Water,1-2,street,4,0,owned,N
5625,t9GIVPsV9C,3-4,everyday,bottled,,cementWorking,working,Other,Other Hospital,Other,1-2,street,4,2,rented,Y
5626,H716k07Sgc,moreThan10,everyday,tap,Y,cementWorking,poor,Clinic,Other,Other,0,other,3,0,owned,
5627,UHN6ntGkGd,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,street,1,0,owned,Y
5628,UHN6ntGkGd,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,street,1,0,owned,Y
5629,9yWvGs8C0p,5-10,everyday,tap,,cementWorking,working,Clinic,Other,Unemployment,1-2,street,5,0,owned,Y
5630,9yWvGs8C0p,5-10,everyday,tap,,cementWorking,working,Clinic,Other,Unemployment,1-2,street,5,0,owned,Y
5631,4LvuGk5yfE,moreThan10,everyday,bottled,,cementWorking,working,Clinic,Other,Unemployment,1-2,street,4,1,owned,Y
5632,iFApFOpv58,5-10,everyday,tap,,cementPoor,working,Other,Other Hospital,Unemployment,1-2,other,6,2,rented,Y
5633,kJBICEOR63,lessThan1,everyday,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,street,6,1,rented,
5634,JgxOJEXYqW,moreThan10,everyday,tap,,cementWorking,poor,Clinic,Other,Garbage,1-2,street,5,1,rented,Y
5635,7V1uszSczC,moreThan10,2-3AWeek,bottled,,cementWorking,poor,Clinic,Other,Water,1-2,outside house,2,0,owned,Y
5636,xpGkXRuBSu,moreThan10,2-3AWeek,tap,N,cementWorking,working,Clinic,Other,Roads,1-2,outside house,4,0,owned,N
5637,xpGkXRuBSu,moreThan10,2-3AWeek,tap,N,cementWorking,working,Clinic,Other,Roads,1-2,outside house,4,0,owned,N
5638,8eHhGCYu4p,5-10,1AWeek,tap,,cementWorking,poor,Other,Other,Other,1-2,other,3,2,owned,Y
5639,ZCr2w7Gy5k,moreThan10,2-3AWeek,tap,,cementWorking,working,Clinic,Other,Water,1-2,outside house,5,0,owned,Y
5640,nyeFCxbKnN,5-10,2-3AWeek,tap,,cementWorking,working,Clinic,Other,Water,1-2,outside house,4,2,owned,Y
5641,iwQBpOoBGG,5-10,1AWeek,tap,,cementWorking,working,Clinic,Other,Water,1-2,other,2,0,owned,Y
5642,iHXzElHZIJ,moreThan10,1AWeek,filtered,Y,cementWorking,working,Clinic,Other,Roads,1-2,outside house,2,0,owned,
5643,EhMFbGBIHV,moreThan10,1AWeek,tap,,cementWorking,working,Clinic,Other,Other,1-2,other,1,0,owned,Y
5644,OU27EyCAHa,moreThan10,1AWeek,tap,Y,cementWorking,working,Clinic,Other,Water,1-2,outside house,5,0,owned,
5645,kxKoZ2jXRS,moreThan10,1AWeek,tap,,cementWorking,working,Clinic,Other,Water,1-2,other,4,1,owned,Y
5646,khG9cjQ5NI,moreThan10,2-3AWeek,tap,,cementWorking,working,Clinic,Other,Other,1-2,other,6,1,owned,Y
5647,rFgLcHMVR2,lessThan1,1AWeek,bottled,N,cementWorking,working,Clinic,Other,Roads,1-2,outside house,5,2,owned,N
5648,Ib6ho8oHwS,lessThan1,1AWeek,bottled,,cementWorking,working,Clinic,Other,Water,1-2,other,4,0,owned,Y
5649,XYVi4YdyrJ,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Other,Other,1-2,outside house,1,0,owned,Y
5650,y4xeVJqkVA,moreThan10,1AWeek,tap,,dirtPoor,poor,Clinic,Other,Other,1-2,other,1,0,owned,Y
5651,fmJDrk1ER0,1-2,everyday,tap,Y,cementWorking,working,Clinic,Other,Roads,1-2,outside house,6,0,owned,
5652,pU31RCzXyp,moreThan10,1AWeek,tap,Y,cementWorking,poor,Clinic,Other,Water,1-2,other,2,0,owned,
5653,QYXBZ2lBSH,lessThan1,1AWeek,bottled,,cementWorking,working,Clinic,Other,Other,1-2,outside house,3,0,rented,Y
5654,FUa4xN2Wpx,moreThan10,1AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Water,1-2,other,4,0,owned,
5655,hyzJUHRxEQ,moreThan10,4-6AWeek,bottled,,cementWorking,working,Clinic,Other,Roads,1-2,outside house,5,0,owned,Y
5656,C9wuT6ZYhU,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Other,Water,1-2,other,3,0,owned,Y
5657,rQuExyT6V4,moreThan10,1AWeek,bottled,Y,cementWorking,poor,Clinic,Other,Roads,1-2,other,3,0,owned,
5658,Qh6GQiWy8Q,moreThan10,1AWeek,tap,Y,cementWorking,working,Clinic,Other,Roads,1-2,outside house,4,0,owned,
5659,Qh6GQiWy8Q,moreThan10,1AWeek,tap,Y,cementWorking,working,Clinic,Other,Roads,1-2,outside house,4,0,owned,
5660,81Tewt0Hjp,moreThan10,1AWeek,tap,,cementWorking,working,Clinic,Other,Roads,1-2,other,3,1,owned,Y
5661,HwHlYreofg,5-10,everyday,tap,,cementWorking,working,Clinic,Other,Roads,1-2,outside house,4,2,owned,Y
5662,WAcyuywQnl,moreThan10,1AWeek,bottled,N,cementWorking,working,Clinic,Other,Roads,1-2,other,1,0,rented,Y
5663,j3WvASAmjs,lessThan1,2-3AWeek,tap,,cementWorking,working,Clinic,Dentist,Water,1-2,outside house,3,1,owned,Y
5664,hAnJsGoXsl,moreThan10,1AWeek,tap,N,cementWorking,working,Other,Other,Other,1-2,other,3,1,rented,N
5665,KYS7E1Eqzx,1-2,2-3AWeek,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,outside house,3,1,rented,
5666,KYS7E1Eqzx,1-2,2-3AWeek,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,outside house,3,1,rented,
5667,ISbtEhipRA,lessThan1,1AWeek,tap,N,cementWorking,working,Other,Other,Health,1-2,other,3,1,rented,N
5668,e67ljS0RFo,1-2,2-3AWeek,tap,N,cementPoor,working,Clinic,Other,Other,1-2,outside house,7,0,rented,N
5669,2dRj1yYMGy,1-2,everyday,tap,N,cementWorking,working,Other,Other,Other,1-2,other,15,6,rented,N
5670,MBhBncFdbl,lessThan1,everyday,bottled,,cementWorking,working,Clinic,Other,Other,1-2,outside house,8,2,rented,Y
5671,sK9eKOBFXQ,3-4,1AWeek,tap,,cementWorking,poor,Other,Other,Other,1-2,other,6,2,rented,Y
5672,aJZi9txsL9,5-10,Never,tap,,cementWorking,working,Clinic,Other,Water,1-2,outside house,4,7,rented,Y
5673,bqBS208WoC,moreThan10,1AWeek,tap,Y,cementPoor,poor,Other,Other,Health,1-2,other,1,0,owned,
5674,Ytiqm8F7ho,moreThan10,1AWeek,tap,,cementWorking,working,Other,Other,Water,1-2,other,3,0,owned,Y
5675,Eq1Ffwo7AF,1-2,everyday,bottled,,cementWorking,working,Other,Other,Water,1-2,other,2,0,owned,Y
5676,hz6v09VGDb,3-4,2-3AWeek,bottled,N,cementWorking,poor,Other,Other,Roads,1-2,other,8,2,rented,N
5677,hz6v09VGDb,3-4,2-3AWeek,bottled,N,cementWorking,poor,Other,Other,Roads,1-2,other,8,2,rented,N
5678,hz6v09VGDb,3-4,2-3AWeek,bottled,N,cementWorking,poor,Other,Other,Roads,1-2,other,8,2,rented,N
5679,63Czo4r2UQ,moreThan10,2-3AWeek,bottled,,cementWorking,working,Other,Other,Other,1-2,other,4,0,owned,Y
5680,2oMf1iRm45,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,other,3,0,owned,Y
5681,rBLvjkaAEC,moreThan10,1AWeek,tap,,cementWorking,working,Other,Other,Roads,1-2,other,1,0,owned,Y
5682,QHjMRHzFsI,moreThan10,,tap,,cementWorking,working,Clinic,Other,Water,1-2,outside house,2,0,owned,Y
5683,QHjMRHzFsI,moreThan10,,tap,,cementWorking,working,Clinic,Other,Water,1-2,outside house,2,0,owned,Y
5684,dvvbgkdBj1,3-4,2-3AWeek,tap,N,cementWorking,working,Other,Other,Other,1-2,other,5,2,rented,N
5685,dvvbgkdBj1,3-4,2-3AWeek,tap,N,cementWorking,working,Other,Other,Other,1-2,other,5,2,rented,N
5686,yZEvA305wm,3-4,1AWeek,tap,Y,cementWorking,working,Clinic,Other,Roads,1-2,outside house,1,0,owned,
5687,Bnl9ziZ1nq,moreThan10,4-6AWeek,bottled,,cementWorking,working,Other,Other,Water,1-2,other,4,0,owned,Y
5688,Bnl9ziZ1nq,moreThan10,4-6AWeek,bottled,,cementWorking,working,Other,Other,Water,1-2,other,4,0,owned,Y
5689,1sT0TMCQ97,moreThan10,everyday,tap,Y,cementWorking,working,Other,Other,Lighting,1-2,other,1,0,owned,
5690,1sT0TMCQ97,moreThan10,everyday,tap,Y,cementWorking,working,Other,Other,Lighting,1-2,other,1,0,owned,
5691,XyFPBnwcp2,moreThan10,everyday,bottled,,cementWorking,poor,Clinic,Other,Roads,1-2,outside house,2,0,owned,Y
5692,cSgQMskGW6,moreThan10,1AWeek,tap,,cementWorking,working,Clinic,Other,Roads,1-2,outside house,3,0,owned,Y
5693,1d2WmNIyXB,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Other,Other,1-2,other,2,0,owned,
5694,k0cywbxm9P,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Roads,1-2,outside house,3,0,owned,Y
5695,HhoBQYEFRp,1-2,1AWeek,tap,Y,cementWorking,working,Other,Other,Other,1-2,other,3,1,owned,
5696,kp0XL0CF11,moreThan10,1AWeek,tap,,cementWorking,working,Clinic,Other,Lighting,1-2,other,4,3,owned,Y
5697,ADMlAJGsZZ,1-2,2-3AWeek,filtered,Y,cementWorking,working,Clinic,Other,Garbage,1-2,outside house,2,0,owned,
5698,ww2RAIJ9hH,moreThan10,everyday,tap,N,cementWorking,working,Other,Other,Other,1-2,other,2,1,rented,Y
5699,HoRxQR2aXT,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,other,4,0,owned,Y
5700,11iceOoLZj,moreThan10,everyday,bottled,,cementWorking,working,Clinic,Other,Roads,1-2,outside house,5,1,owned,Y
5701,8VGFLbKIvg,moreThan10,2-3AWeek,bottled,,cementWorking,poor,Clinic,Other,Other,1-2,outside house,2,0,owned,Y
5702,yOSClMsYHJ,moreThan10,2-3AWeek,bottled,,cementWorking,working,Clinic,Other,Roads,1-2,outside house,3,0,owned,Y
5703,KADGAE0GPh,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,2,0,owned,Y
5704,vIeN7aaR0V,moreThan10,everyday,tap,,cementWorking,working,Other Hospital,Other,Water,1-2,outside house,3,0,owned,Y
5705,Yg9S7eFGXp,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,4,0,owned,Y
5706,W4nxnHbFcF,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,other,5,0,owned,Y
5707,G1XbleThVi,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Health,1-2,outside house,2,0,owned,Y
5708,QG1GRS0AwG,moreThan10,everyday,tap,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,1-2,street,6,0,owned,
5709,oa5X3aYGma,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,4,0,owned,Y
5710,aC3fytNy0i,moreThan10,2-3AWeek,tap,Y,cementPoor,poor,Other,Other Hospital,Other,1-2,street,7,0,owned,
5711,mtJqCkBwFh,moreThan10,everyday,tap,,cementWorking,working,Other Hospital,Other,Lighting,1-2,street,5,0,owned,Y
5712,2HBBpWBxjO,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,3,0,owned,Y
5713,TMzZ3A30SR,5-10,everyday,tap,,cementWorking,working,Other Hospital,Other Hospital,Other,1-2,outside house,5,0,owned,Y
5714,TMzZ3A30SR,5-10,everyday,tap,,cementWorking,working,Other Hospital,Other Hospital,Other,1-2,outside house,5,0,owned,Y
5715,rLVcZnjMSu,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,3,0,rented,Y
5716,cbZmQ77mkC,moreThan10,everyday,tap,,cementWorking,working,Other Hospital,Other,Other,1-2,street,2,0,owned,Y
5717,MP98qhO2SJ,moreThan10,everyday,tap,,cementWorking,poor,Clinic,Other,Other,1-2,outside house,4,0,owned,Y
5718,hCGbtcjPYr,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,5,0,owned,Y
5719,YvBFz0Luhy,moreThan10,everyday,tap,,cementWorking,poor,Other,Clinic,Other,1-2,street,3,0,owned,Y
5720,5H5hV2LZfv,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,5,0,owned,Y
5721,PYPC6t3eP8,5-10,everyday,tap,,cementWorking,working,Other,Other,Other,1-2,street,3,0,rented,Y
5722,KwVs13KBCG,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,3,0,owned,Y
5723,4F3kay34B5,3-4,4-6AWeek,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,5,0,owned,Y
5724,UfG6RsazmN,moreThan10,everyday,tap,,cementWorking,working,Other Hospital,Other Hospital,Water,1-2,street,3,0,owned,Y
5725,szsSvwUjP9,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Health,1-2,outside house,4,0,owned,Y
5726,kNw5MaMQeY,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,4,0,rented,Y
5727,N1fKgbpfC7,moreThan10,everyday,tap,N,cementPoor,working,Other,Other Hospital,Other,1-2,outside house,3,0,owned,N
5728,hj78yGCrA3,moreThan10,everyday,tap,,cementWorking,poor,Clinic,Other,Other,1-2,outside house,5,0,owned,Y
5729,Bo4EHWMu9F,moreThan10,everyday,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,outside house,5,1,owned,
5730,HQGzs9atj5,moreThan10,everyday,tap,,cementPoor,working,Other,Other Hospital,Other,1-2,street,4,0,owned,Y
5731,VqqChx6H0I,moreThan10,everyday,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,outside house,4,1,owned,
5732,PKemgm3y86,moreThan10,everyday,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,outside house,7,2,owned,
5733,PKemgm3y86,moreThan10,everyday,tap,Y,cementWorking,working,Clinic,Other,Other,1-2,outside house,7,2,owned,
5734,VsiNGyVCoO,moreThan10,everyday,tap,Y,cementPoor,poor,Other,Other Hospital,Other,1-2,street,2,0,owned,
5735,oApZXx6G0F,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,5,0,owned,Y
5736,tHtzgWQniQ,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,4,0,owned,Y
5737,pSZQEI5RaP,moreThan10,everyday,tap,,cementWorking,working,Other,Other Hospital,Other,1-2,street,5,0,owned,Y
5738,XUWHF5tsMB,moreThan10,everyday,bottled,,cementWorking,working,Clinic,Other,Other,1-2,outside house,4,1,owned,Y
5739,8kMYLzwfOP,moreThan10,everyday,tap,,cementWorking,working,Clinic,Other,Other,1-2,outside house,4,0,owned,Y
5740,FyQghLf3hq,5-10,everyday,tap,,cementPoor,working,Other,Other Hospital,Other,1-2,street,2,0,rented,Y
5741,3w1uZZzTM8,moreThan10,everyday,tap,,cementWorking,working,Other,Other Hospital,Water,1-2,street,4,0,owned,Y
5742,W3Ol2YYHoO,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Other,1-2,street,4,1,rented,Y
5743,DDs2QBbjIA,moreThan10,everyday,tap,,cementPoor,poor,Other,Other Hospital,Other,1-2,street,4,0,owned,Y
5744,mGJXuvb95l,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,street,4,0,rented,Y
5745,mGJXuvb95l,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,street,4,0,rented,Y
5746,mGJXuvb95l,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,street,4,0,rented,Y
5747,mGJXuvb95l,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,street,4,0,rented,Y
5748,Yu2pXsAKoB,moreThan10,everyday,tap,,cementWorking,working,Other,Other Hospital,Other,1-2,outside house,6,0,owned,Y
5749,nXGRAWWmzR,moreThan10,everyday,tap,,cementPoor,working,Other Hospital,Other,Other,1-2,outside house,4,0,owned,Y
5750,7jH7gPD2FU,moreThan10,everyday,tap,,cementWorking,working,Other Hospital,Other,Other,1-2,street,4,0,owned,Y
5751,MdpTWXXFpZ,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Other,1-2,street,5,0,owned,Y
5752,7VILNvJGBK,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Water,1-2,sidewalk,3,0,owned,Y
5753,7VILNvJGBK,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Water,1-2,sidewalk,3,0,owned,Y
5754,7VILNvJGBK,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Water,1-2,sidewalk,3,4,owned,Y
5755,7VILNvJGBK,moreThan10,everyday,tap,,cementWorking,working,Other,Other,Water,1-2,sidewalk,3,0,owned,Y
5756,Rwx0t4YYGC,5-10,everyday,tap,Y,cementWorking,working,Other Hospital,Other,Other,1-2,street,4,0,owned,
5757,Rwx0t4YYGC,5-10,everyday,tap,Y,cementWorking,working,Other Hospital,Other,Other,1-2,street,4,0,owned,
5758,Rwx0t4YYGC,5-10,everyday,tap,Y,cementWorking,working,Other Hospital,Other,Other,1-2,street,4,0,owned,
5759,9cfQINHnnm,moreThan10,everyday,bottled,Y,cementWorking,working,Clinic,Other,Roads,1-2,outside house,2,0,owned,
5760,iRLJlKFdPS,moreThan10,everyday,bottled,N,cementPoor,poor,Other,Other,Other,1-2,street,3,0,owned,N
5761,BKKZ3ft9nw,moreThan10,everyday,bottled,,cementPoor,poor,Other,Other,Other,1-2,outside house,6,0,owned,Y
5762,EvAOFFJUmy,3-4,everyday,bottled,Y,cementPoor,poor,Other,Other,Other,1-2,outside house,6,1,rented,
5763,FMkJC9tBMh,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,street,1,0,owned,
5764,l6nEFNgn7N,moreThan10,everyday,bottled,Y,cementPoor,poor,Other,Other,Other,1-2,outside house,7,1,owned,
5765,Wkea8xKJ83,1-2,everyday,bottled,Y,cementPoor,poor,Other,Other,Roads,1-2,other,5,1,rented,
5766,EF2mIrHuDV,moreThan10,2-3AWeek,bottled,N,cementPoor,poor,Other,Other,Other,1-2,street,5,1,owned,N
5767,DTgR2gasch,3-4,everyday,bottled,Y,cementPoor,poor,Other,Other,Unemployment,1-2,outside house,3,1,rented,Y
5768,WH8yW8qcE7,moreThan10,everyday,bottled,N,dirtWorking,poor,Other,Other,Lighting,1-2,outside house,4,0,owned,N
5769,6BOI7TNzeX,moreThan10,everyday,bottled,Y,cementPoor,poor,Other,Other,Other,1-2,outside house,3,1,rented,Y
5770,JQLCltcBdU,moreThan10,everyday,bottled,N,dirtWorking,poor,Other,Other,Other,1-2,outside house,7,2,owned,N
5771,JQLCltcBdU,moreThan10,everyday,bottled,N,dirtWorking,poor,Other,Other,Other,1-2,outside house,7,2,owned,N
5772,QVEc1Qo1ed,moreThan10,2-3AWeek,bottled,N,cementWorking,poor,Al Musa Hospital,Other,Other,1-2,street,2,0,owned,N
5773,Y2bQqoOMg3,moreThan10,everyday,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Health,1-2,outside house,3,0,owned,
5774,yxw7XzdZ9i,moreThan10,2-3AWeek,bottled,N,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1-2,street,2,0,owned,N
5775,xM6B6eDujD,moreThan10,everyday,bottled,N,cementPoor,poor,Other,Other,Other,1-2,outside house,8,1,owned,N
5776,hN4xehkhbe,moreThan10,everyday,bottled,N,cementPoor,poor,Other Hospital,Other,Other,1-2,outside house,9,2,owned,N
5777,er0T82ohDz,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,outside house,4,0,owned,Y
5778,er0T82ohDz,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,outside house,4,0,owned,Y
5779,mKURnn4T0n,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Other,1-2,outside house,4,0,rented,Y
5780,FD7pDyGHqk,3-4,everyday,bottled,Y,cementPoor,poor,Al Musa Hospital,Other,Other,1-2,outside house,1,0,rented,
5781,QJ0XMMESvp,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1-2,street,1,0,owned,
5782,UxTrAaBzD3,3-4,everyday,bottled,,cementPoor,working,Other,Other,Roads,1-2,outside house,4,1,owned,Y
5783,70B2AmfA4g,moreThan10,everyday,bottled,,cementPoor,working,Other Hospital,Other,Health,1-2,other,7,2,owned,Y
5784,gSRfE3zSwz,moreThan10,everyday,bottled,,cementWorking,poor,Al Musa Hospital,Other,Other,1-2,outside house,3,1,owned,Y
5785,sbCrRb2OVp,moreThan10,2-3AWeek,bottled,,cementWorking,working,Al Musa Hospital,Al Musa Hospital,Other,1-2,street,2,0,owned,Y
5786,E6wuc36uNG,moreThan10,everyday,bottled,Y,cementWorking,working,Other,Other,Roads,1-2,outside house,2,0,owned,
5787,cCQRFoJCgq,1-2,everyday,bottled,Y,cementWorking,working,Other,Other,Other,1-2,outside house,4,1,rented,
5788,xYz5G9nm4s,moreThan10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,outside house,5,0,owned,Y
5789,Da3DZFXAhp,moreThan10,2-3AWeek,bottled,Y,cementWorking,working,Other,Other,Other,1-2,street,4,1,rented,
5790,ElC9DlIGh6,moreThan10,2-3AWeek,bottled,N,cementWorking,working,Other,Other,Other,1-2,street,1,0,owned,N
5791,r3L8Eh6GHF,3-4,everyday,bottled,N,cementWorking,poor,Other,Other,Roads,1-2,outside house,2,0,owned,N
5792,r3L8Eh6GHF,3-4,everyday,bottled,N,cementWorking,poor,Other,Other,Roads,1-2,outside house,2,0,owned,N
5793,r3L8Eh6GHF,3-4,everyday,bottled,N,cementWorking,poor,Other,Other,Roads,1-2,outside house,2,0,owned,N
5794,5kcbLKvD3g,moreThan10,everyday,bottled,Y,cementPoor,poor,Other,Other,Roads,1-2,outside house,8,3,owned,
5795,1j9QN7mgYV,moreThan10,2-3AWeek,bottled,Y,cementPoor,poor,Other,Other,Other,1-2,street,8,0,owned,
5796,MAWaPqYS2h,moreThan10,everyday,bottled,Y,cementPoor,poor,Other Hospital,Other,Other,1-2,outside house,6,0,owned,
5797,VqCjSgtigZ,moreThan10,2-3AWeek,bottled,N,dirtWorking,working,Other,Other,Other,1-2,street,1,0,owned,N
5798,EwJdVKIiTn,1-2,everyday,bottled,Y,cementPoor,poor,Other,Other,Other,1-2,other,6,0,owned,
5799,K4XK0WX0eR,5-10,everyday,bottled,,cementPoor,working,Other,Other,Roads,1-2,other,8,1,owned,Y
5800,I5ktdKPssn,5-10,everyday,bottled,,cementWorking,working,Al Musa Hospital,Other,Roads,1-2,outside house,2,1,owned,Y
5801,uLY9gDvUol,5-10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,7,1,owned,Y
5802,uLY9gDvUol,5-10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,7,1,owned,Y
5803,uLY9gDvUol,5-10,everyday,bottled,,cementWorking,working,Other,Other,Roads,1-2,other,7,1,owned,Y
5804,1h0NAp7tJh,5-10,everyday,bottled,N,cementWorking,working,Other,Other,Roads,1-2,other,5,1,owned,N
5805,SmxphqvIxR,3-4,4-6AWeek,bottled,Y,cementPoor,poor,Other,Other,Roads,1-2,other,4,0,owned,
