objectId,yearsLivedinthecommunity,yearsLivedinThisHouse,waterAccess,typeofWaterdoyoudrink,latrineAccess,clinicAccess,conditionoFloorinyourhouse,conditionoRoofinyourhouse,medicalproblemswheredoyougo,dentalproblemswheredoyougo,biggestproblemofcommunity,timesperweektrashcollected,wheretrashleftbetweenpickups,numberofIndividualsLivingintheHouse,numberofChildrenLivinginHouseUndertheAgeof5,houseownership,bathroomAccess,stoveType,latitude,longitude
2H4TYUo6aK,moreThan10,lessThan1,4-6AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other,Garbage,2,street,4,0,,,,0,0
2H4TYUo6aK,moreThan10,lessThan1,4-6AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other,Garbage,2,street,4,0,,,,0,0
2H4TYUo6aK,moreThan10,lessThan1,4-6AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other,Garbage,2,street,4,0,,,,0,0
9VdOKGWkR2,lessThan1,lessThan1,everyday,bottled,Y,N,cementWorking,working,Other,Other,Other,2,sidewalk,1,2,rented,,,0,0
waLKHu6hTv,5-10,5-10,Never,tap,Y,Y,cementWorking,working,Other Hospital,Other,Water,1,outside house,4,0,owned,,,0,0
40AWZJpsVF,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other,Other,2,sidewalk,4,0,,,,0,0
40AWZJpsVF,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other,Other,2,sidewalk,4,0,,,,0,0
dQdl8a6LqM,moreThan10,5-10,everyday,bottled,Y,Y,cementWorking,working,Other,Other Hospital,Water,1,outside house,5,0,owned,,,0,0
fYDc9VS7Su,moreThan10,5-10,everyday,tap,Y,Y,dirtPoor,poor,Other Hospital,Other,Other,1,outside house,6,0,owned,,,0,0
bY5jysdh2c,moreThan10,moreThan10,Never,tap,Y,Y,cementWorking,poor,Clinic,Other,Other,1,outside house,1,0,owned,,,0,0
HfIchzOysE,moreThan10,5-10,everyday,tap,Y,Y,cementWorking,working,Other Hospital,Clinic,Water,1,outside house,1,0,rented,,,0,0
DKk2YZodCT,moreThan10,moreThan10,everyday,tap,Y,Y,cementWorking,working,Other Hospital,Other,Other,1,outside house,4,0,owned,,,0,0
TnPbt5VF9r,moreThan10,5-10,Never,tap,Y,Y,cementPoor,poor,Other Hospital,Other,Water,1,outside house,5,0,owned,,,0,0
09adCfNa0B,moreThan10,5-10,Never,bottled,Y,Y,cementPoor,poor,Clinic,Other,Water,1,outside house,5,0,owned,,,0,0
09adCfNa0B,moreThan10,5-10,Never,bottled,Y,Y,cementPoor,poor,Clinic,Other,Water,1,outside house,5,0,owned,,,0,0
5qrfFKSFQR,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,poor,Clinic,Other,Water,1,outside house,4,0,owned,,,0,0
0RfMgTjZY4,5-10,3-4,everyday,bottled,Y,Y,dirtPoor,poor,Clinic,Other,Other,2,outside house,2,0,owned,,,0,0
c3hFsWRZik,moreThan10,1-2,Never,bottled,Y,Y,cementWorking,poor,Other,Other,Water,1,outside house,2,0,owned,,,0,0
H8Yt8qVaa5,1-2,1-2,everyday,bottled,Y,Y,cementWorking,working,Other,Clinic,Other,1,outside house,3,1,owned,,,0,0
H8Yt8qVaa5,1-2,1-2,everyday,bottled,Y,Y,cementWorking,working,Other,Clinic,Other,1,outside house,3,1,owned,,,0,0
AZOorQNq23,moreThan10,moreThan10,Never,tap,Y,Y,cementWorking,working,Other Hospital,Other,Water,1,outside house,5,0,rented,,,0,0
kkG1WOHI9o,5-10,5-10,Never,tap,Y,Y,cementWorking,working,Other Hospital,Clinic,Water,1,outside house,5,0,owned,,,0,0
kkG1WOHI9o,5-10,5-10,Never,tap,Y,Y,cementWorking,working,Other Hospital,Clinic,Water,1,outside house,5,0,owned,,,0,0
oj584wMIUX,moreThan10,1-2,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other,Delinquents,1,outside house,4,0,owned,,,0,0
oj584wMIUX,moreThan10,1-2,2-3AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other,Delinquents,1,outside house,4,0,owned,,,0,0
C0oR9ZkOWL,moreThan10,lessThan1,2-3AWeek,bottled,Y,Y,cementPoor,working,Other Hospital,Other,Other,1,other,3,1,rented,,,0,0
C0oR9ZkOWL,moreThan10,lessThan1,2-3AWeek,bottled,Y,Y,cementPoor,working,Other Hospital,Other,Other,1,other,3,1,rented,,,0,0
PwCkHNSGYC,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Clinic,Other,Delinquents,2,street,4,0,,,,0,0
PwCkHNSGYC,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Clinic,Other,Delinquents,2,street,4,0,,,,0,0
GzlHYKDUDf,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementPoor,poor,Other Hospital,Other,Roads,2,other,4,0,owned,,,0,0
GzlHYKDUDf,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementPoor,poor,Other Hospital,Other,Roads,2,other,4,0,owned,,,0,0
ktsKG5r26s,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other Hospital,Other,Delinquents,2,street,4,0,,,,0,0
1CHjRZV47R,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,cementPoor,working,Other Hospital,Other,Delinquents,1,outside house,2,0,rented,,,0,0
ayMxiipq1X,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,working,Other Hospital,Other,Delinquents,2,street,4,0,,,,0,0
ayMxiipq1X,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,working,Other Hospital,Other,Delinquents,2,street,4,0,,,,0,0
hGe5uMZoaQ,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,working,Other Hospital,Other,Delinquents,2,street,4,0,,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
gIoG2SAL99,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
AHZvZSVQvW,moreThan10,moreThan10,1AWeek,bottled,Y,N,cementPoor,poor,Other Hospital,Dentist,Roads,1,other,5,0,owned,,,0,0
W9hxvUnwvx,1-2,1-2,1AWeek,bottled,Y,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1,outside house,4,0,,,,0,0
W9hxvUnwvx,1-2,1-2,1AWeek,bottled,Y,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1,outside house,4,0,,,,0,0
BjiBL32dsu,moreThan10,moreThan10,2-3AWeek,bottled,Y,N,cementWorking,poor,Other Hospital,Dentist,Roads,1,street,11,1,owned,,,0,0
MA4atykfE4,moreThan10,3-4,2-3AWeek,bottled,Y,Y,cementPoor,working,Other,Clinic,Roads,1,outside house,4,0,,,,0,0
BoiuNZENGT,3-4,3-4,everyday,tap,Y,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,1,outside house,6,1,owned,,,0,0
sWEZNgUPSu,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1,outside house,4,0,,,,0,0
sWEZNgUPSu,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1,outside house,4,0,,,,0,0
sWEZNgUPSu,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1,outside house,4,0,,,,0,0
sWEZNgUPSu,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other Hospital,Clinic,Roads,1,outside house,4,0,,,,0,0
QZOxP4qP3h,lessThan1,lessThan1,1AWeek,bottled,Y,Y,cementWorking,working,Clinic,Other Hospital,Roads,1,outside house,4,0,,,,0,0
fiO9irTd3F,5-10,moreThan10,4-6AWeek,,,,,,Other,Other,Other,0,other,4,0,,,,0,0
GxnMlw0OoY,moreThan10,moreThan10,Never,tap,Y,Y,cementWorking,poor,Other Hospital,Other Hospital,Water,1,outside house,4,0,owned,,,0,0
s7GYrpHOuG,moreThan10,moreThan10,Never,tap,Y,Y,cementWorking,working,Other Hospital,Other,Water,1,outside house,10,0,rented,,,0,0
Helxx37jFi,moreThan10,moreThan10,Never,tap,Y,Y,cementWorking,working,Other Hospital,Other,Water,1,outside house,8,0,owned,,,0,0
FVoLps5S5B,moreThan10,5-10,Never,tap,Y,Y,cementWorking,working,Clinic,Other,Water,1,outside house,2,0,owned,,,0,0
0XMIDfH8P1,moreThan10,5-10,Never,tap,Y,Y,cementWorking,working,Clinic,Other,Water,1,outside house,2,0,owned,,,0,0
dzkEclDkh9,5-10,5-10,1AWeek,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Water,1,other,3,0,owned,,,0,0
8b3ftiBQQR,5-10,lessThan1,1AWeek,bottled,Y,Y,cementPoor,working,Other Hospital,Other Hospital,Roads,Unknown,street,4,0,owned,,,0,0
8V1XkLIt84,5-10,3-4,2-3AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,4,5,owned,,,0,0
fxMYP1aRV2,5-10,3-4,2-3AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,4,2,owned,,,0,0
dzkEclDkh9,moreThan10,moreThan10,1AWeek,bottled,Y,Y,cementPoor,working,Other Hospital,Other,Roads,1,other,5,1,owned,,,0,0
b7k7Vm2eBK,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,other,1,1,owned,,,0,0
b7k7Vm2eBK,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,other,1,1,owned,,,0,0
O5vsH3PWuZ,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other Hospital,Other Hospital,Other,2,street,4,0,,,,0,0
bxiKicM91y,moreThan10,moreThan10,everyday,bottled,Y,Y,,,Clinic,Other,Delinquents,2,street,4,0,,,,0,0
TeRvOjWBy2,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,2,street,4,0,,,,0,0
TeRvOjWBy2,moreThan10,moreThan10,everyday,bottled,Y,Y,cementPoor,poor,Other Hospital,Other Hospital,Delinquents,2,street,4,0,,,,0,0
nYh1tD65Th,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Water,2,sidewalk,5,2,rented,,,0,0
Ie58XEUzKM,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other Hospital,Other,Water,2,sidewalk,5,2,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,owned,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
sGZ4Gjg7Dz,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,8,1,rented,,,0,0
X8DXOpmRo3,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,5,1,rented,,,0,0
mG1XyWbAt1,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,5,1,rented,,,0,0
VJuSudfVtA,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,5,1,rented,,,0,0
VJuSudfVtA,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,5,1,rented,,,0,0
5yeb4Ce10a,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,5,1,rented,,,0,0
5yeb4Ce10a,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,5,1,rented,,,0,0
DNIy9S2BHJ,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,5,1,rented,,,0,0
N52tmEkn61,1-2,1-2,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Garbage,2,sidewalk,6,1,rented,,,0,0
aEFDOaT4rI,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Delinquents,2,street,5,2,owned,,,0,0
aEFDOaT4rI,moreThan10,moreThan10,4-6AWeek,bottled,Y,Y,cementWorking,working,Other,Other,Water,2,street,5,2,rented,,,0,0
GPisAoDZkx,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,poor,Clinic,Other,Other,2,street,4,0,,,,0,0
NM8Wncl46b,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Other,2,street,4,0,,,,0,0
w1a4c1PGjC,1-2,lessThan1,everyday,bottled,Y,Y,cementWorking,,Other Hospital,Dentist,Other,2,outside house,4,0,rented,,,0,0
pBglZ2gAlR,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Clinic,Dentist,Delinquents,2,outside house,5,0,owned,,,0,0
FgWJOwkwYy,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Other Hospital,Dentist,Other,2,outside house,5,0,owned,,,0,0
Bp7fiBKLVS,moreThan10,moreThan10,everyday,bottled,Y,Y,cementWorking,working,Clinic,Dentist,Other,2,outside house,3,0,owned,,,0,0
8B9abDxLXH,3-4,1-2,everyday,tap,Y,Y,cementWorking,working,Other Hospital,Other Hospital,Roads,1,other,5,2,owned,,,0,0
rvEkuNmueR,1-2,1-2,1AMonth,tap,Y,Y,cementWorking,poor,Other Hospital,Other Hospital,Roads,1,other,3,1,rented,,,0,0
bfl6L3UY7c,5-10,5-10,Never,tap,Y,Y,cementPoor,poor,Other Hospital,Other Hospital,Water,1,other,3,0,owned,,,0,0
Fw5iXAKh9l,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,dirtWorking,working,Clinic,Dentist,Roads,Unknown,outside house,6,3,rented,,,0,0
3kJBPRchH1,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementPoor,working,Other Hospital,Dentist,Roads,Unknown,outside house,2,0,owned,,,0,0
Xx3gF1wX7c,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementPoor,working,Other Hospital,Dentist,Other,1,other,6,1,owned,,,0,0
Xx3gF1wX7c,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,dirtWorking,working,Other Hospital,Dentist,Water,1,other,6,3,owned,,,0,0
raIIwIKh21,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,dirtWorking,working,Clinic,Other Hospital,Roads,Unknown,street,6,0,owned,,,0,0
raIIwIKh21,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,dirtWorking,working,Clinic,Other Hospital,Roads,Unknown,street,6,0,owned,,,0,0
raIIwIKh21,moreThan10,moreThan10,2-3AWeek,tap,Y,Y,dirtWorking,working,Clinic,Other Hospital,Roads,Unknown,street,6,0,owned,,,0,0
XHbvC85I0S,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,dirtWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,6,0,owned,,,0,0
p3c3VQtLpm,moreThan10,3-4,2-3AWeek,bottled,Y,Y,dirtWorking,working,Other Hospital,Other Hospital,Roads,Unknown,street,6,2,owned,,,0,0
1fIa06UdbP,5-10,3-4,2-3AWeek,bottled,Y,Y,dirtWorking,working,Other Hospital,Other,Roads,Unknown,street,6,2,owned,,,0,0
5VPK3c1mYD,moreThan10,1-2,,,,,,,Other,Other,Other,0,other,4,0,,,,0,0
fiO9irTd3F,1-2,,,,,,,,Other,Other,Other,0,other,4,0,,,,0,0
19n2jZVxNZ,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,poor,Clinic,Other,Water,1,outside house,4,0,owned,,,0,0
L53juF76fd,moreThan10,3-4,2-3AWeek,bottled,Y,Y,cementWorking,poor,Clinic,Other,Water,1,outside house,3,0,rented,,,0,0
TJ9DKcCAAc,moreThan10,moreThan10,2-3AWeek,bottled,Y,Y,cementWorking,poor,Other Hospital,Other,Water,1,outside house,5,0,owned,,,0,0
